Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;190000;195959;upflow;BYTE;0.0000000000000;1000;210000;215959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;200000;205959;downflow;noref;15051.0000000000000;1000;220000;225959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;200000;205959;upflow;BYTE;0.0000000000000;1000;220000;225959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;210000;215959;downflow;noref;15179.0000000000000;1000;230000;235959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;210000;215959;upflow;BYTE;0.0000000000000;1000;230000;235959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;220000;225959;downflow;noref;15576.0000000000000;1000;000000;005959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;220000;225959;upflow;BYTE;0.0000000000000;1000;000000;005959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;230000;235959;downflow;noref;16049.0000000000000;1000;010000;015959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190902;230000;235959;upflow;BYTE;0.0000000000000;1000;010000;015959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;000000;005959;downflow;noref;19939.0000000000000;1000;020000;025959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;000000;005959;upflow;BYTE;0.0000000000000;1000;020000;025959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;010000;015959;downflow;noref;23191.0000000000000;1000;030000;035959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;010000;015959;upflow;BYTE;0.0000000000000;1000;030000;035959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;020000;025959;downflow;noref;14312.0000000000000;1000;040000;045959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;020000;025959;upflow;BYTE;0.0000000000000;1000;040000;045959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;030000;035959;downflow;noref;15150.0000000000000;1000;050000;055959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;030000;035959;upflow;BYTE;0.0000000000000;1000;050000;055959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;040000;045959;downflow;noref;14819.0000000000000;1000;060000;065959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;040000;045959;upflow;BYTE;0.0000000000000;1000;060000;065959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;050000;055959;downflow;noref;38385.0000000000000;1000;070000;075959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;050000;055959;upflow;BYTE;0.0000000000000;1000;070000;075959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;060000;065959;downflow;noref;13333.0000000000000;1000;080000;085959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;060000;065959;upflow;BYTE;0.0000000000000;1000;080000;085959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;070000;075959;downflow;noref;12450.0000000000000;1000;090000;095959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;070000;075959;upflow;BYTE;0.0000000000000;1000;090000;095959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;080000;085959;downflow;noref;12818.0000000000000;1000;100000;105959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;080000;085959;upflow;BYTE;0.0000000000000;1000;100000;105959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;090000;095959;downflow;noref;12965.0000000000000;1000;110000;115959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;090000;095959;upflow;BYTE;0.0000000000000;1000;110000;115959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;100000;105959;downflow;noref;34965.0000000000000;1000;120000;125959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;100000;105959;upflow;BYTE;0.0000000000000;1000;120000;125959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;110000;115959;downflow;noref;17246.0000000000000;1000;130000;135959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190903;110000;115959;upflow;BYTE;0.0000000000000;1000;130000;135959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
